dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
2016-03-14 07:00:50,Mercedes_Benz_E_220_T_CDI_T�V_neu,privat,Angebot,2700,control,,2018,automatik,0,e_klasse,150000,8,diesel,mercedes_benz,,2016-03-14 00:00:00,0,09113,2016-03-26 01:15:29
2016-03-22 12:57:23,Toyota_Avensis_1.8_VVT_i_Combi_Hagelschaden,privat,Angebot,3250,control,kombi,2006,manuell,129,avensis,125000,4,benzin,toyota,nein,2016-03-22 00:00:00,0,82494,2016-03-22 12:57:23
2016-03-26 16:39:01,Viano___Vito___chekheft___diesel___gepflegt,privat,Angebot,13500,control,bus,2007,automatik,204,viano,150000,6,diesel,mercedes_benz,nein,2016-03-26 00:00:00,0,03253,2016-03-29 18:47:25
2016-03-15 09:55:13,BMW_323i,privat,Angebot,4999,control,limousine,1999,manuell,170,3er,150000,10,benzin,bmw,nein,2016-03-15 00:00:00,0,80995,2016-04-05 18:44:30
2016-03-14 22:57:33,Volkswagen_Tiguan_Sport_&_Style_/_8_fach_bereift_/_Panorama,privat,Angebot,18300,control,suv,2013,manuell,122,tiguan,40000,1,benzin,volkswagen,nein,2016-03-14 00:00:00,0,92685,2016-04-07 05:46:14
2016-03-14 18:40:14,Schrott_Volvo_abzugeben,privat,Angebot,0,test,,2000,,0,,150000,0,,volvo,,2016-03-14 00:00:00,0,25524,2016-03-14 18:40:14
2016-04-01 09:37:51,VW_Golf_4_1_4l_2001_vollfahrbereit_mit_T�V,privat,Angebot,1000,test,kleinwagen,2001,manuell,75,golf,150000,1,benzin,volkswagen,nein,2016-04-01 00:00:00,0,31061,2016-04-07 06:46:15
2016-03-25 22:53:44,Tausch_Toyota_Verso_7_sitze_gegen_530d__oder_535d,privat,Angebot,0,control,,2005,manuell,136,,100000,10,,toyota,,2016-03-25 00:00:00,0,86163,2016-03-26 07:44:30
2016-03-10 15:55:03,Mercedes_Benz_SL_280,privat,Angebot,36500,test,cabrio,1981,manuell,185,sl,150000,6,benzin,mercedes_benz,nein,2016-03-10 00:00:00,0,63897,2016-04-05 14:45:46
2016-03-22 11:52:30,Opel_Corsa_C_1_2_in_Top_Zustand,privat,Angebot,2700,control,kleinwagen,2003,manuell,75,corsa,125000,2,benzin,opel,nein,2016-03-22 00:00:00,0,34369,2016-04-06 00:46:36
2016-04-02 21:43:28,Skoda_Roomster_1.2_12V_HTP_Style,privat,Angebot,4990,test,bus,2007,manuell,69,roomster,60000,10,benzin,skoda,nein,2016-04-02 00:00:00,0,52080,2016-04-02 21:43:28
2016-03-27 15:57:04,Fuer_Bastler_oder_zum_Ausrotten,privat,Angebot,150,control,,2016,manuell,50,polo,150000,0,,volkswagen,ja,2016-03-27 00:00:00,0,26603,2016-04-05 11:47:06
2016-03-21 13:43:24,BMW_325_Ci_m__packet_lpg_prins,privat,Angebot,6800,test,cabrio,2001,manuell,192,3er,150000,3,lpg,bmw,nein,2016-03-21 00:00:00,0,53111,2016-03-21 13:43:24
2016-03-19 19:46:25,Audi_S5_Exclusive___TipTronic_4.2L_V8_Quattro_Coupe_+,privat,Angebot,30900,control,coupe,2011,automatik,354,a5,60000,11,benzin,audi,nein,2016-03-19 00:00:00,0,30159,2016-04-07 07:17:35
2016-03-19 21:55:56,Renault_Clio_1.2_16V_75_Dynamique,privat,Angebot,2999,control,kleinwagen,2009,manuell,75,clio,80000,8,benzin,renault,nein,2016-03-19 00:00:00,0,51143,2016-03-22 05:45:22
2016-03-31 22:58:15,Fast_Jang_Timer_sucht_�bernehmer_!!,privat,Angebot,1500,test,limousine,1991,manuell,97,andere,150000,6,benzin,mercedes_benz,nein,2016-03-31 00:00:00,0,41836,2016-04-01 02:41:33
2016-03-07 07:55:42,BMW_330_D__M_packet_2_T�V_noch_15_Monate,privat,Angebot,4600,test,,2017,automatik,184,3er,150000,5,,bmw,,2016-03-07 00:00:00,0,57334,2016-03-11 00:17:09
2016-03-07 18:39:04,Mercedes_Benz_SL_380,privat,Angebot,6500,control,cabrio,1981,automatik,204,sl,150000,3,benzin,mercedes_benz,ja,2016-03-07 00:00:00,0,13125,2016-03-09 07:46:08
2016-03-22 12:52:55,Audi_Q5_3.0_TDI_quattro_S_tronic,privat,Angebot,28900,control,limousine,2010,automatik,239,q5,125000,10,diesel,audi,nein,2016-03-22 00:00:00,0,89180,2016-04-06 01:44:23
2016-03-24 19:54:22,Peugeot_206_135_Sport_S16,privat,Angebot,1900,control,kleinwagen,2004,manuell,136,2_reihe,150000,6,benzin,peugeot,nein,2016-03-24 00:00:00,0,24536,2016-04-05 12:18:03
2016-03-27 10:52:55,Volkswagen_Kaefer___Speedster___Dannert_Umbau,privat,Angebot,4900,control,cabrio,1973,manuell,44,kaefer,90000,4,benzin,volkswagen,nein,2016-03-27 00:00:00,0,16567,2016-04-07 06:44:31
2016-04-04 11:06:24,Audi_A3_2.0_TDI_Sportback_DPF_Ambition,privat,Angebot,10490,control,kombi,2010,manuell,140,a3,150000,12,diesel,audi,nein,2016-04-04 00:00:00,0,65343,2016-04-05 12:13:38
2016-03-08 16:53:28,Audi_A4_allroad_quattro_3.0_TDI_DPF_S_tronic,privat,Angebot,28499,test,kombi,2011,automatik,239,a4,90000,9,diesel,audi,nein,2016-03-08 00:00:00,0,04416,2016-03-11 11:46:33
2016-03-12 10:56:12,Suzuki_Ignis_Compact_Special1_3,privat,Angebot,2100,control,kleinwagen,2004,manuell,83,andere,150000,2,benzin,suzuki,,2016-03-12 00:00:00,0,50169,2016-04-06 03:46:17
2016-03-06 21:36:24,VW_Passat_3BG_mit_LPG_Anlage,privat,Angebot,3999,control,limousine,2003,manuell,102,passat,150000,4,lpg,volkswagen,nein,2016-03-06 00:00:00,0,27711,2016-04-07 02:44:49
2016-03-15 17:43:21,Top_zustand,privat,Angebot,2600,control,,2005,,0,,125000,0,,chevrolet,,2016-03-15 00:00:00,0,94315,2016-04-06 14:45:44
2016-03-30 19:58:07,Peugeot_206,privat,Angebot,1350,test,kleinwagen,2001,manuell,60,2_reihe,150000,11,benzin,peugeot,nein,2016-03-30 00:00:00,0,30419,2016-04-07 11:45:57
2016-03-05 15:52:50,Mazda_626_1.9i_LX,privat,Angebot,600,control,limousine,1994,manuell,105,6_reihe,150000,4,benzin,mazda,nein,2016-03-05 00:00:00,0,30627,2016-04-03 17:45:54
2016-03-18 22:48:44,Sehr_Gepflegter_Golf_IV_PACIFIC_1._Hand_101_PS_"Gruene_Plakette",privat,Angebot,4550,test,,2016,manuell,101,golf,150000,8,diesel,volkswagen,nein,2016-03-18 00:00:00,0,52062,2016-03-25 03:47:16
2016-03-07 23:37:38,Opel_Corsa_1.3_CDTI,privat,Angebot,800,test,kleinwagen,2005,manuell,70,corsa,150000,12,diesel,opel,ja,2016-03-07 00:00:00,0,34414,2016-03-27 10:46:00
2016-03-05 14:29:10,Opel_Insignia_Sportstourer,privat,Angebot,11500,test,kombi,2015,automatik,160,insignia,150000,5,diesel,opel,nein,2016-03-05 00:00:00,0,57632,2016-03-05 16:42:28
2016-03-09 09:36:19,Mercedes_Benz_Vito_112_CDI_8_Sitze_Standheizung_Tempomat,privat,Angebot,5000,test,bus,2000,manuell,122,vito,150000,9,diesel,mercedes_benz,nein,2016-03-09 00:00:00,0,09599,2016-04-07 09:16:27
2016-03-20 13:56:12,Opel_Corsa_1.3_CDTI_Style,privat,Angebot,2400,test,kleinwagen,2004,manuell,69,corsa,150000,10,diesel,opel,nein,2016-03-20 00:00:00,0,96271,2016-03-28 12:47:17
2016-03-14 12:52:24,Hyundai_Santa_Fe,privat,Angebot,4800,test,suv,2004,manuell,145,santa,150000,11,benzin,hyundai,nein,2016-03-14 00:00:00,0,26188,2016-04-05 12:47:47
2016-04-01 23:52:38,Volkswagen_Fox_1.2_Tuev_NEU_8_fach_bereit_Klima_elekt_FH,privat,Angebot,3250,control,kleinwagen,2011,manuell,60,fox,100000,6,benzin,volkswagen,nein,2016-04-01 00:00:00,0,04758,2016-04-06 03:17:40
2016-03-16 07:53:35,VW_GOLF_2_zum_Wiederaufbau_oder_Schlachten,privat,Angebot,200,control,,1995,manuell,55,golf,150000,0,benzin,volkswagen,,2016-03-16 00:00:00,0,06842,2016-04-06 02:44:22
2016-03-26 08:53:33,Audi_A3_2.0_TDI_Sportback_DPF_quattro_S_line_Spor...,privat,Angebot,11800,test,kombi,2006,manuell,170,a3,150000,7,diesel,audi,nein,2016-03-26 00:00:00,0,82541,2016-04-05 21:17:27
2016-03-31 14:52:16,Touran_2.0_TDI_Highline,privat,Angebot,2800,control,kombi,2005,,0,touran,150000,11,diesel,volkswagen,nein,2016-03-31 00:00:00,0,39167,2016-03-31 14:52:16
2016-03-07 11:38:18,Mercedes_Benz_E_220_T_CDI,privat,Angebot,3500,test,kombi,2000,automatik,143,e_klasse,150000,2,diesel,mercedes_benz,nein,2016-03-07 00:00:00,0,38518,2016-04-07 06:17:05
2016-03-21 10:52:52,Trabant_zu_verkaufen,privat,Angebot,50,test,,1985,,0,,150000,11,,trabant,,2016-03-21 00:00:00,0,69120,2016-03-22 14:50:41
2016-03-21 00:50:20,Mercedes_Benz_C_200_CDI_DPF_BlueEFFICIENCY_Elegance,privat,Angebot,9499,test,limousine,2008,manuell,136,c_klasse,150000,10,diesel,mercedes_benz,nein,2016-03-20 00:00:00,0,71540,2016-04-05 21:16:17
2016-03-22 18:48:26,Volkswagen_Passat_Variant_1.8_5V,privat,Angebot,3500,control,kombi,1998,manuell,125,passat,150000,3,benzin,volkswagen,nein,2016-03-22 00:00:00,0,78658,2016-04-06 11:16:16
2016-04-01 08:37:29,Volkswagen_Lupo,privat,Angebot,1999,test,kleinwagen,2002,manuell,60,lupo,100000,4,benzin,volkswagen,nein,2016-04-01 00:00:00,0,32549,2016-04-07 06:17:30
2016-04-05 11:57:46,BMW_520i_touring_T�V_Neu,privat,Angebot,1500,test,kombi,1998,manuell,150,5er,150000,4,benzin,bmw,nein,2016-04-05 00:00:00,0,38239,2016-04-05 12:44:52
2016-03-28 19:54:32,Mercedes_Benz_C180,privat,Angebot,400,control,limousine,1995,automatik,85,c_klasse,125000,9,benzin,mercedes_benz,ja,2016-03-28 00:00:00,0,32547,2016-03-28 19:54:32
2016-03-11 18:44:15,Volkswagen_Touran_1.6_TDI_DPF_Comfortline,privat,Angebot,12950,test,bus,2011,manuell,105,touran,100000,5,diesel,volkswagen,nein,2016-03-11 00:00:00,0,66386,2016-04-01 22:44:41
2016-03-19 14:36:21,Getz_Schnaeppchen_2150�_T�V_08/2017,privat,Angebot,2150,test,kleinwagen,2008,manuell,64,getz,100000,0,benzin,hyundai,nein,2016-03-19 00:00:00,0,71254,2016-03-21 08:59:43
2016-03-08 07:56:35,Audi_TT_1_8T_Klima_Leder_Bose_kompl._repariert_bitte_lesen_!!!,privat,Angebot,4999,test,coupe,1999,manuell,180,tt,150000,1,benzin,audi,nein,2016-03-08 00:00:00,0,12307,2016-04-06 08:46:01
2016-03-16 07:55:15,Mercedes_benz_c_200_vollausstattung_2_Hand,privat,Angebot,5200,control,kombi,2001,automatik,163,c_klasse,125000,3,benzin,mercedes_benz,nein,2016-03-16 00:00:00,0,14772,2016-03-17 07:47:42
2016-03-23 00:55:16,Mini_cooper_s,privat,Angebot,8200,test,kleinwagen,2006,manuell,0,cooper,90000,4,benzin,mini,nein,2016-03-22 00:00:00,0,81667,2016-04-07 05:45:09
2016-03-21 12:48:36,Saab_9_5_Troll_Hirsch_2.3t_Aero,privat,Angebot,0,control,limousine,1998,automatik,230,,150000,10,benzin,saab,,2016-03-21 00:00:00,0,71691,2016-03-22 17:15:47
2016-03-15 01:01:46,Seat__leon_cupra_r_auch_tausch,privat,Angebot,9099,test,limousine,2004,manuell,280,leon,125000,8,benzin,seat,nein,2016-03-15 00:00:00,0,89269,2016-04-05 15:15:40
2016-03-21 11:56:46,Mini_Cooper_Chili_Panorama_Teilleder_Flame_Spoke_Modell_2007,privat,Angebot,8200,control,kleinwagen,2006,manuell,122,cooper,90000,12,benzin,mini,nein,2016-03-21 00:00:00,0,41466,2016-03-23 23:46:37
2016-03-30 00:57:26,BMW_328i,privat,Angebot,2000,test,coupe,1995,manuell,193,3er,150000,5,benzin,bmw,ja,2016-03-29 00:00:00,0,44135,2016-04-06 21:47:39
2016-03-08 14:56:43,Volkswagen_Golf_III,privat,Angebot,750,test,kleinwagen,1997,manuell,75,golf,150000,1,benzin,volkswagen,nein,2016-03-08 00:00:00,0,16909,2016-04-06 06:46:47
2016-03-16 19:25:27,Auto_shon_T�V_mit_04_2017,privat,Angebot,2099,control,,2017,,184,andere,150000,0,,bmw,,2016-03-16 00:00:00,0,63069,2016-04-05 22:17:21
2016-03-14 21:37:15,Opel_Corsa_SWING___JOY_Benziner_mit_Erdgas_Anlage,privat,Angebot,150,test,,2016,manuell,0,corsa,150000,5,,opel,ja,2016-03-14 00:00:00,0,39118,2016-03-19 11:15:53
2016-03-07 17:53:58,Volkswagen_Lupo,privat,Angebot,1190,test,kleinwagen,2001,manuell,60,lupo,125000,11,benzin,volkswagen,nein,2016-03-07 00:00:00,0,23683,2016-03-07 17:53:58
2016-03-31 23:41:53,Opel_Zafira_1.6_Comfort,privat,Angebot,1200,control,bus,2000,manuell,101,zafira,150000,3,benzin,opel,nein,2016-03-31 00:00:00,0,98553,2016-03-31 23:41:53
2016-03-10 20:47:58,Mazda_626_2.0_Touring_Edition,privat,Angebot,3000,test,limousine,2002,manuell,116,6_reihe,90000,6,benzin,mazda,nein,2016-03-10 00:00:00,0,22955,2016-04-06 08:15:56
2016-03-28 21:47:37,Fiat_Punto_mit_neuen_T�V_bis_Maerz_2018,privat,Angebot,1150,control,kleinwagen,2001,manuell,60,punto,150000,7,benzin,fiat,nein,2016-03-28 00:00:00,0,49610,2016-03-28 21:47:37
2016-03-05 22:37:22,BMW_530d_Aut.,privat,Angebot,13980,control,limousine,2006,automatik,231,5er,150000,6,diesel,bmw,nein,2016-03-05 00:00:00,0,47807,2016-03-06 03:42:13
2016-03-30 02:37:57,Ford_C_Max_2.0Tdci_Ghia_Vollausstattung,privat,Angebot,6499,test,bus,2006,manuell,136,c_max,150000,1,diesel,ford,nein,2016-03-29 00:00:00,0,59229,2016-04-06 22:45:42
2016-03-23 03:02:45,Peugeot_407___2.0_HDI,privat,Angebot,3499,test,limousine,2004,automatik,140,4_reihe,30000,10,,peugeot,ja,2016-03-23 00:00:00,0,50739,2016-04-07 07:44:29
2016-03-21 10:50:50,E_280_T_CDI_Avantgarde_DPF___AHK__Klima__Airmatic__Volleder__Alu,privat,Angebot,8850,test,kombi,2005,automatik,190,e_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-21 00:00:00,0,64347,2016-04-02 06:18:08
2016-03-20 16:44:16,VW_Sharan_Family_1.9_TDI,privat,Angebot,4000,test,bus,2001,manuell,115,sharan,150000,0,diesel,volkswagen,nein,2016-03-20 00:00:00,0,26603,2016-03-27 04:44:28
2016-03-27 11:37:43,Bmw_e39_523i_5er_tausch_e38_7er_tauschen,privat,Angebot,0,test,limousine,1996,manuell,170,5er,150000,0,benzin,bmw,nein,2016-03-27 00:00:00,0,48529,2016-03-27 11:37:43
2016-04-01 18:53:49,A4_S_LINE__XENON_NAVI,privat,Angebot,3200,control,kleinwagen,2005,,0,a4,150000,0,diesel,audi,,2016-04-01 00:00:00,0,60314,2016-04-01 18:53:49
2016-03-14 17:50:40,Ford_Tourneo_Connect_TDCi__DPF_gruene_Plakette_KLIMA___AHK,privat,Angebot,1990,test,bus,2003,manuell,90,andere,150000,10,diesel,ford,nein,2016-03-01 00:00:00,0,82467,2016-03-21 10:45:42
2016-03-17 12:47:23,Polo_6n_Teilespender,privat,Angebot,150,test,kleinwagen,1996,manuell,0,polo,150000,0,,volkswagen,,2016-03-17 00:00:00,0,27305,2016-03-22 20:52:01
2016-03-23 00:57:12,VW_Golf_VI_Trendline_2.0_TDI,privat,Angebot,7199,test,limousine,2009,manuell,140,golf,150000,2,diesel,volkswagen,nein,2016-03-23 00:00:00,0,30655,2016-04-07 07:15:37
2016-03-29 18:48:00,Audi_A5_3.0_TDI_Sportback,privat,Angebot,16299,control,limousine,2010,automatik,239,a5,150000,6,diesel,audi,,2016-03-29 00:00:00,0,82278,2016-04-06 04:45:41
2016-03-21 15:59:54,BMW_316ti_Compact,privat,Angebot,1999,control,coupe,2001,manuell,116,3er,150000,8,benzin,bmw,nein,2016-03-21 00:00:00,0,44359,2016-03-24 05:15:42
2016-03-22 14:47:47,BMW_E36_316i_Compact_1_9,privat,Angebot,1500,control,,2018,manuell,0,3er,150000,0,benzin,bmw,,2016-03-22 00:00:00,0,66629,2016-04-02 06:15:34
2016-03-10 18:45:10,Peugeot_206cc_Quiksilver_BJ_2005_95.000_km,privat,Angebot,3800,test,cabrio,2005,manuell,109,,100000,12,benzin,peugeot,,2016-03-10 00:00:00,0,46049,2016-04-05 23:44:21
2016-03-26 10:36:55,Kia_Sportage_2.0_CRDi_2WD_EX,privat,Angebot,9990,test,suv,2010,manuell,150,sportage,100000,10,diesel,kia,nein,2016-03-26 00:00:00,0,27729,2016-04-05 23:15:51
2016-03-12 11:55:53,Audi_A4_Avant_2.7_TDI_DPF_S_line_Sportpaket__plus_,privat,Angebot,13800,test,kombi,2008,manuell,190,a4,150000,10,diesel,audi,nein,2016-03-12 00:00:00,0,54317,2016-04-06 05:45:18
2016-03-20 02:36:22,BMW_3er_Auto_grau_Matt,privat,Angebot,0,control,limousine,1997,manuell,0,3er,150000,0,benzin,bmw,,2016-03-20 00:00:00,0,10319,2016-04-06 04:44:44
2016-03-29 20:55:15,Renault_Twingo_1.2_16V_Aut.,privat,Angebot,2150,test,kleinwagen,2003,automatik,75,twingo,150000,6,benzin,renault,nein,2016-03-29 00:00:00,0,24601,2016-04-06 07:17:22
2016-04-02 19:36:58,Volkswagen_Caddy_TDI_9K9AN6,privat,Angebot,2500,control,bus,1998,manuell,90,caddy,150000,10,diesel,volkswagen,nein,2016-04-02 00:00:00,0,53498,2016-04-06 19:44:30
2016-03-09 12:49:21,BMW_320d_DPF_Touring_/_Vollausstattung_/_TOP,privat,Angebot,15750,control,kombi,2011,manuell,184,3er,125000,4,diesel,bmw,nein,2016-03-09 00:00:00,0,92260,2016-04-05 23:45:06
2016-03-28 19:57:37,Golf_3_Variant_101Ps_tiefer_mit_Anhaengerkupplung,privat,Angebot,990,control,kombi,1997,manuell,101,golf,150000,7,benzin,volkswagen,,2016-03-28 00:00:00,0,84364,2016-04-07 02:47:02
2016-03-17 19:51:48,Golf_4_1_4_Maschine,privat,Angebot,700,control,kleinwagen,2001,manuell,75,golf,150000,1,benzin,volkswagen,,2016-03-17 00:00:00,0,22047,2016-03-17 19:51:48
2016-04-01 13:42:49,Mercedes_Benz_C_180_T,privat,Angebot,750,test,kombi,1997,manuell,122,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-04-01 00:00:00,0,17039,2016-04-03 09:18:33
2016-03-08 07:54:41,Fiat_500_Panoramadach_101_PS,privat,Angebot,8500,test,,2017,manuell,0,500,60000,9,benzin,fiat,,2016-03-08 00:00:00,0,85452,2016-03-08 22:17:16
2016-04-05 00:58:16,VW_Golf_VI_1.2_TSI,privat,Angebot,12000,control,,2016,manuell,105,golf,70000,6,,volkswagen,nein,2016-04-04 00:00:00,0,64823,2016-04-07 11:15:35
2016-03-14 08:51:58,Audi_A8/S8_3.7_quattro_Automatikgetriebe_/_Zahnriemen,privat,Angebot,11800,test,limousine,2001,automatik,260,a8,150000,9,benzin,audi,nein,2016-03-14 00:00:00,0,25926,2016-04-07 08:16:16
2016-03-05 15:41:11,Volkswagen_Multivan_T4_2_4_L_Diesel_Camper_Drehsitz_Bett,privat,Angebot,2700,control,bus,1992,manuell,60,transporter,150000,7,diesel,volkswagen,nein,2016-03-05 00:00:00,0,22301,2016-03-10 12:45:24
2016-03-23 10:41:50,Opel_Corsa_1.3_CDTI_5Tuerer__Klimaanlage,privat,Angebot,1650,control,kleinwagen,2006,manuell,69,corsa,150000,4,diesel,opel,nein,2016-03-23 00:00:00,0,42853,2016-03-30 18:47:25
2016-03-08 21:37:14,VW_Golf_3_1_6l_Tuev/NEU!!!_5_Tuerig_Servo_SSD_WR,privat,Angebot,999,control,kleinwagen,1997,manuell,75,golf,150000,12,benzin,volkswagen,nein,2016-03-08 00:00:00,0,49163,2016-03-11 19:48:32
2016-03-24 09:51:55,Mercedes_Benz_GLK_320_CDI_DPF_4Matic_7G_TRONIC,privat,Angebot,21500,control,suv,2009,automatik,224,glk,90000,8,diesel,mercedes_benz,nein,2016-03-24 00:00:00,0,71691,2016-04-02 22:45:18
2016-03-17 11:49:13,BMW_E_46_Caprio_2_5_ci,privat,Angebot,3800,control,cabrio,2001,manuell,0,3er,150000,3,benzin,bmw,nein,2016-03-17 00:00:00,0,84489,2016-03-19 11:45:35
2016-04-04 19:50:06,BMW_318i_Bastler_E46,privat,Angebot,800,test,limousine,1998,manuell,109,3er,150000,3,benzin,bmw,,2016-04-04 00:00:00,0,25337,2016-04-04 19:50:06
2016-03-31 23:54:31,Audi_A4_2.7_TDI_DPF_multitronic,privat,Angebot,11900,control,limousine,2007,automatik,179,a4,150000,7,diesel,audi,nein,2016-03-31 00:00:00,0,83700,2016-04-07 04:16:25
2016-03-09 14:52:18,VW_Golf_1_6,privat,Angebot,1500,test,kleinwagen,1996,,0,golf,80000,2,benzin,volkswagen,,2016-03-09 00:00:00,0,07987,2016-03-17 14:17:58
2016-03-21 14:41:49,Opel_combo_1.7_D,privat,Angebot,450,control,andere,1996,manuell,0,combo,150000,0,diesel,opel,,2016-03-21 00:00:00,0,63594,2016-03-21 14:41:49
2016-03-15 10:58:35,Bastlerfahrzeug_mit_Gasanlage_zu_verkaufen,privat,Angebot,1100,control,kombi,1998,manuell,120,laguna,150000,0,,renault,ja,2016-03-15 00:00:00,0,34519,2016-03-22 10:17:24
2016-03-27 11:46:59,Dodge_Caliber_2.0l_Sxt_cvt___Unfall___teilespender___ami___us_car,privat,Angebot,2100,test,suv,2009,automatik,156,andere,90000,6,benzin,chrysler,ja,2016-03-27 00:00:00,0,08118,2016-04-01 10:44:39
2016-04-03 12:40:34,MINI_Mini_Cooper,privat,Angebot,5350,control,kleinwagen,2003,manuell,116,cooper,150000,2,benzin,mini,nein,2016-04-03 00:00:00,0,82054,2016-04-07 14:57:06
2016-03-20 11:56:51,320_Alpinweiss_Kohlenstoff,privat,Angebot,6000,test,limousine,2009,automatik,177,3er,125000,6,diesel,bmw,nein,2016-03-20 00:00:00,0,47441,2016-03-20 11:56:51
2016-04-04 14:53:21,VW_Lupo_Tuev/Asu_neu,privat,Angebot,1899,test,kleinwagen,1999,manuell,0,lupo,90000,7,,volkswagen,nein,2016-04-04 00:00:00,0,17506,2016-04-06 16:17:36
2016-03-16 19:50:05,Chrysler_pt_cruiser_2.2_diesel_tausch_moeglich,privat,Angebot,2000,test,kombi,2003,manuell,130,ptcruiser,150000,12,diesel,chrysler,,2016-03-16 00:00:00,0,78661,2016-03-17 18:44:35
2016-03-06 12:38:01,Mercedes_Benz_C_63_AMG,privat,Angebot,41900,test,limousine,2012,automatik,457,c_klasse,60000,7,benzin,mercedes_benz,nein,2016-03-06 00:00:00,0,67657,2016-03-21 11:46:17
2016-03-07 12:48:32,Mercedes_CLK_230_Automatik,privat,Angebot,5990,test,coupe,2002,automatik,197,clk,150000,5,benzin,mercedes_benz,nein,2016-03-07 00:00:00,0,09114,2016-03-16 05:48:30
2016-04-05 06:36:35,VW_Polo_Classis,privat,Angebot,0,test,limousine,1998,manuell,75,polo,150000,0,benzin,volkswagen,ja,2016-04-05 00:00:00,0,68766,2016-04-07 10:44:39
2016-03-22 21:50:36,Audi_A3_2.0_TDI_Sportback_Ambiente,privat,Angebot,4499,control,limousine,2005,manuell,140,a3,150000,11,diesel,audi,nein,2016-03-22 00:00:00,0,52066,2016-04-06 17:15:54
2016-03-12 17:50:58,Preis_nur_bis_morgen_14Uhr:_Schoener_Polo_HU/AU_02/2018,privat,Angebot,1600,test,kleinwagen,2002,manuell,64,,150000,2,benzin,volkswagen,nein,2016-03-12 00:00:00,0,04552,2016-03-12 17:50:58
2016-03-18 15:36:20,Bmw_316i_Automatik_Getriebe,privat,Angebot,2999,control,limousine,1999,automatik,105,3er,150000,8,,bmw,nein,2016-03-18 00:00:00,0,25335,2016-03-22 10:47:06
2016-03-28 00:57:13,Golf_Plus_1_9_Diesel__Automatik__Zahnriehemen_Inspektion_Neu,privat,Angebot,7800,control,limousine,2006,automatik,104,golf,150000,12,diesel,volkswagen,nein,2016-03-27 00:00:00,0,53227,2016-04-06 09:45:29
2016-03-23 11:57:36,Nissan_Primera_1.8_P12_"_Prinz"LPG_T�V_neu!!!,privat,Angebot,2900,test,limousine,2002,manuell,116,primera,150000,12,lpg,nissan,nein,2016-03-23 00:00:00,0,58730,2016-04-01 16:46:42
2016-04-02 19:38:54,Peugeot_407_HDi_135_Automatik_Tendance,privat,Angebot,1999,control,limousine,2004,automatik,136,4_reihe,150000,11,diesel,peugeot,nein,2016-04-02 00:00:00,0,64289,2016-04-02 19:38:54
2016-03-16 16:55:09,195/55_r15_sommerreifen_alu,privat,Angebot,0,control,,1111,,0,,5000,0,,opel,,2016-03-16 00:00:00,0,44628,2016-03-20 16:44:37
2016-03-23 23:56:26,Hyundai_I10_1.2_Fifa_World_Cup_Edition,privat,Angebot,8799,control,kleinwagen,2014,manuell,87,i_reihe,30000,8,benzin,hyundai,,2016-03-23 00:00:00,0,96486,2016-03-31 23:15:40
2016-03-07 23:56:28,Kia_Shuma_T�V_bis_2018,privat,Angebot,970,test,limousine,2001,manuell,88,andere,150000,1,benzin,kia,,2016-03-07 00:00:00,0,13088,2016-03-08 06:42:47
2016-03-18 14:07:01,Ford_Focus_Turnier_DI_Ghia,privat,Angebot,1599,test,kombi,1999,manuell,90,focus,150000,3,diesel,ford,nein,2016-03-18 00:00:00,0,56479,2016-04-07 10:17:16
2016-03-22 09:51:41,Renault_Espace_2.2_Family,privat,Angebot,750,test,bus,1994,manuell,107,espace,150000,5,benzin,renault,nein,2016-03-22 00:00:00,0,86551,2016-04-05 21:48:11
2016-04-04 07:56:55,Opel_Vectra_A_CC_GT_/_1.Hand_/_77_tkm_/_Bastler_/_evntl._Tausch,privat,Angebot,1000,test,limousine,1991,manuell,116,vectra,80000,11,benzin,opel,nein,2016-04-04 00:00:00,0,25856,2016-04-06 08:45:33
2016-03-26 13:57:27,Kia_Sportage,privat,Angebot,10500,control,suv,2009,manuell,140,sportage,40000,10,benzin,kia,nein,2016-03-26 00:00:00,0,67593,2016-04-06 02:17:10
2016-04-01 09:36:21,Mini_Cooper,privat,Angebot,5900,test,,2017,manuell,116,cooper,125000,11,benzin,mini,,2016-04-01 00:00:00,0,50259,2016-04-01 10:45:19
2016-03-18 12:43:41,Mercedes_Benz_S_280,privat,Angebot,12000,control,limousine,1969,manuell,140,s_klasse,80000,3,benzin,mercedes_benz,nein,2016-03-18 00:00:00,0,46286,2016-04-05 22:16:44
2016-03-27 09:56:27,BMW_E_46_Cabrio__Black_Saphir_Metallic__Facelift,privat,Angebot,7400,test,cabrio,2003,automatik,192,,150000,8,,bmw,nein,2016-03-27 00:00:00,0,71067,2016-04-01 08:16:21
2016-04-02 09:50:44,Opel_Frontera_2.2_16V,privat,Angebot,1698,control,suv,1997,manuell,136,andere,150000,11,benzin,opel,nein,2016-04-02 00:00:00,0,30938,2016-04-04 07:17:41
